,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
0,05/09/19,mahasiswa,"Assalamualaikum wr wb. Selamat sore pak, mohon maaf mengganggu waktunya. Saya [MHS] mahasiswa Teknik Informatika Filkom angkatan 2016, ingin mengajukan topik skripsi. Kira-kira kapan saya bisa menemui bapak ? Terima kasih pak. Wassalamualaikum Wr.Wb.",1,1,0,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', '2016', 'aju', 'topik', 'skripsi', 'temu', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
1,05/09/19,dosen,Wa'alaikumsalam wr wb. In Syaa Allah hari selasa jam 12.30.,1,1,0,15,"['wa', 'alaikumsalam', 'wr', 'wb', 'syaa', 'allah', 'selasa', 'jam', '12', '30']"
2,05/09/19,mahasiswa,"Baik pak [MHS], terimakasih pak",1,1,0,15,"['mahasiswa', 'terima kasih']"
3,16/09/19,dosen,"Assalamu'alaikum wr wb. [MHS], apakah ada request untuk calon dosbing dosen ke-2 anda?",1,-1,1,15,"['assalamu', 'alaikum', 'wr', 'wb', 'mahasiswa', 'request', 'calon', 'dosen pembimbing', 'dosen', 'ke-2']"
4,16/09/19,mahasiswa,"Wa'alaikumsalam wr wb Ada pak yaitu pak [DOSEN]. Tapi kalau dari menurut bapak ada saran yang lebih baik , boleh disarankan ke saya pak. Terimakasih pak.",1,-1,1,15,"['wa', 'alaikumsalam', 'wr', 'wb', 'dosen', 'saran', 'saran', 'terima kasih']"
5,16/09/19,dosen,Tlg beri saya alternatif ke-2 selain beliau?,1,-1,1,15,"['tolong', 'alternatif', 'ke-2', 'beliau']"
6,16/09/19,mahasiswa,"Jadi saya ada 3 alternatif dosen pak yang saya request yaitu bu [DOSEN], pak [DOSEN], dan pak [DOSEN].",1,-1,1,15,"['3', 'alternatif', 'dosen', 'request', 'dosen', 'dosen', 'dosen']"
7,17/09/19,dosen,Noted. 👍,1,1,2,15,['dicatat']
8,19/12/19,mahasiswa,"Assalamualaikum wr wb. Selamat sore pak, mohon maaf mengganggu waktunya dan mohon maaf saya menghubungi bapak di luar jam kerja. Saya [MHS] mahasiswa Teknik Informatika Filkom angkatan 2016, ingin berkonsultasi mengenai topik skripsi. Kira-kira kapan saya bisa menemui bapak ? Terima kasih pak. Wassalamualaikum Wr.Wb.",1,1,3,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mohon', 'maaf', 'hubung', 'jam', 'kerja', 'mahasiswa', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', '2016', 'konsultasi', 'kena', 'topik', 'skripsi', 'temu', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
9,19/12/19,dosen,Wa'alaikumsalam wr wb. In Syaa Allah saya ada waktu besok senin jam 13.00.,1,1,3,15,"['wa', 'alaikumsalam', 'wr', 'wb', 'syaa', 'allah', 'besok', 'senin', 'jam', '13', '00']"
10,19/12/19,mahasiswa,"Baik pak [DOSEN], terima kasih pak 🙏🏻",1,1,3,15,"['dosen', 'terima', 'kasih']"
11,26/12/19,mahasiswa,"Assalamualaikum wr wb. Selamat sore pak, mohon maaf mengganggu waktunya. Saya [MHS] mahasiswa Teknik Informatika Filkom angkatan 2016, ingin berkonsultasi mengenai topik skripsi. Kemarin senin saya sudah menunggu di ruangan tp bapak tidak ada. Kira-kira kapan saya bisa menemui bapak ? Terima kasih pak sebelumnya. Wassalamualaikum Wr.Wb.",1,1,4,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', '2016', 'konsultasi', 'kena', 'topik', 'skripsi', 'kemarin', 'senin', 'tunggu', 'ruang', 'temu', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
12,26/12/19,dosen,Wa'alaikumsalam wr wb. In Syaa Allah saya ada waktu besok jam 10.00.,1,1,4,15,"['wa', 'alaikumsalam', 'wr', 'wb', 'syaa', 'allah', 'besok', 'jam', '10', '00']"
13,26/12/19,mahasiswa,"Baik pak , terima kasih pak 🙏🏻",1,1,4,15,"['terima', 'kasih']"
14,09/01/20,mahasiswa,"Assalamualaikum wr wb. Selamat sore pak, mohon maaf mengganggu waktunya. Saya [MHS] mahasiswa Teknik Informatika Filkom angkatan 2016, ingin berkonsultasi mengenai topik skripsi. Apakah saya bisa menemui bapak besok pada hari Jum'at? Terima kasih pak sebelumnya. Wassalamualaikum Wr.Wb.",1,1,5,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', '2016', 'konsultasi', 'kena', 'topik', 'skripsi', 'temu', 'besok', 'jum', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
15,09/01/20,dosen,Wa'alaikumsalam wr wb. In Syaa Allah besok jam 3 sore.,1,1,5,15,"['wa', 'alaikumsalam', 'wr', 'wb', 'syaa', 'allah', 'besok', 'jam', '3', 'sore']"
16,09/01/20,mahasiswa,"Baik pak, terima kasih pak 🙏🏻",1,1,5,15,"['terima', 'kasih']"
17,10/01/20,dosen,"Assalamu'alaikum wr wb. [MHS], In Syaa Allah jadwal bimbingannya saya reschedule menjadi jam 9 pagi hari ini. 🙏",1,1,6,15,"['assalamu', 'alaikum', 'wr', 'wb', 'mahasiswa', 'syaa', 'allah', 'jadwal', 'bimbing', 'reschedule', 'jam', '9', 'pagi']"
18,10/01/20,mahasiswa,Waalaikumsalam wr wb. Mohon maaf Pak [DOSEN]. Saya habis jatuh di kamar mandi waktu siap-siap mau ke kampus tadi. Untuk sekarang saya belum bisa ke kampus pak. Apakah untuk bimbingannya bisa diganti hari pada hari senin pak? Terima kasih pak🙏🏻,1,1,6,15,"['waalaikumsalam', 'wr', 'wb', 'mohon', 'maaf', 'dosen', 'habis', 'jatuh', 'kamar', 'mandi', 'kampus', 'kampus', 'bimbing', 'ganti', 'senin', 'terima', 'kasih']"
19,10/01/20,dosen,In Syaa Allah besok senin jam 10 pagi.,1,1,6,15,"['syaa', 'allah', 'besok', 'senin', 'jam', '10', 'pagi']"
20,10/01/20,mahasiswa,"Baik pak, terima kasih banyak pak 🙏🏻",1,1,6,15,"['terima', 'kasih']"
21,27/02/20,mahasiswa,"Assalamualaikum wr wb. Selamat sore pak, mohon maaf mengganggu waktunya. Saya [MHS] mahasiswa Teknik Informatika Filkom angkatan 2016, ingin melakukan bimbingan skripsi. Apakah saya bisa menemui bapak besok pada hari Jum'at? Terima kasih pak sebelumnya. Wassalamualaikum Wr.Wb.",1,1,7,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'sore', 'mohon', 'maaf', 'ganggu', 'mahasiswa', 'mahasiswa', 'teknik', 'informatika', 'filkom', 'angkat', '2016', 'laku', 'bimbing', 'skripsi', 'temu', 'besok', 'jum', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
22,27/02/20,dosen,Wa'alaikumsalam wr wb. In Syaa Allah saya ada waktu besok jam 14.30.,1,1,7,15,"['wa', 'alaikumsalam', 'wr', 'wb', 'syaa', 'allah', 'besok', 'jam', '14', '30']"
23,27/02/20,mahasiswa,"Baik pak, terima kasih pak 🙏🏻",1,1,7,15,"['terima', 'kasih']"
24,05/03/20,mahasiswa,"Assalamualaikum wr wb. Selamat siang pak, mohon maaf menganggu waktunya. Saya [MHS] Informatika 2016. Saya ingin konsultasi mengenai topik skripsi saya pak. Jadi kemarin skripsi saya mengenai ""Implementasi Metode Kalman Filter Untuk Prediksi Harga Bahan Pokok di Jawa Timur Berdasarkan Scraping Data Web Siskaperbapo"" namun saya mendapat beberapa kendala pak. Datanya terlalu banyak, akan mendapatkan hasil yang tidak bagus pak karena perubahan data tiap indikator beda beda. Untuk saat ini saya ingin memfokuskan pada 1 objek pak. Sejauh ini saya sudah mengerjakan skripsi dengan judul ""Implementasi Metode Backpropagation Untuk Prediksi Harga Pasar Cabai Keriting di Kota Malang"" Alasan saya memilih cabai karena pada saat ini cabai yang mengalami perubahan harga yang tidak stabil. Apakah di perbolehkan saya mengganti topik skripsi pak? Terimakasih pak sebelumnya 🙏🏻. Wassalamualaikum wr wb.",1,1,8,15,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'menganggu', 'mahasiswa', 'informatika', '2016', 'konsultasi', 'kena', 'topik', 'skripsi', 'kemarin', 'skripsi', 'kena', 'implementasi', 'metode', 'kalman', 'filter', 'prediksi', 'harga', 'bahan', 'pokok', 'jawa', 'timur', 'dasar', 'scraping', 'data', 'web', 'siskaperbapo', 'kendala', 'data', 'hasil', 'bagus', 'ubah', 'data', 'indikator', 'beda', 'beda', 'fokus', '1', 'objek', 'kerja', 'skripsi', 'judul', 'implementasi', 'metode', 'backpropagation', 'prediksi', 'harga', 'pasar', 'cabai', 'keriting', 'kota', 'malang', 'alas', 'pilih', 'cabai', 'cabai', 'alami', 'ubah', 'harga', 'stabil', 'ganti', 'topik', 'skripsi', 'terima kasih', 'wassalamualaikum', 'wr', 'wb']"
