,timestamp,sender,messages,sentiment_per_chat,sentiment_per_sesi,session_index,file_index,preprocessed
0,05/03/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Bu [DOSEN], mohon maaf mengganggu waktunya. Perkenalkan nama saya [MHS] (TIF’16) dengan keminatan KC. Saya salah satu mahasiswa bimbingan skripsi ibu. Saya ingin bertanya terkait pelaksanaan p0 skripsi saya. Saya sudah melaksanakan p0 dengan dosen 1 saya yakni Pak Imam. Kira-kira apakah ibu ada waktu untuk p0 pada hari ini sebagai dosen 2 saya bu? Terima kasih Bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,1,0,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'dosen', 'mohon', 'maaf', 'ganggu', 'kenal', 'nama', 'mahasiswa', 'teknik informatika', '16', 'minat', 'kc', 'salah', 'mahasiswa', 'bimbing', 'skripsi', 'kait', 'laksana', 'p0', 'skripsi', 'laksana', 'p0', 'dosen', '1', 'imam', 'p0', 'dosen', '2', 'terima', 'kasih', 'wassalamualaikum']"
1,05/03/20,dosen,Waalaikumsalam...iya bs 10.15-12.00,1,1,0,8,"['waalaikumsalamiya', '10', '15-12', '00']"
2,05/03/20,mahasiswa,baik bu terima kasihh,1,1,0,8,"['terima', 'kasihh']"
3,09/04/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat siang Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi terkait skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,1,1,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'kait', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
4,09/04/20,dosen,Waalaikumsalam wr wb...,1,1,1,8,"['waalaikumsalam', 'wr', 'wb']"
5,09/04/20,dosen,Iya,1,1,1,8,['iya']
6,09/04/20,mahasiswa,maaf bu sebelumnya untuk pengiriman dokumen dan poin yang ingin ditanyakan bisa dikirim melalui media apa yaa bu?,1,1,1,8,"['maaf', 'kirim', 'dokumen', 'poin', 'kirim', 'media', 'yaa']"
7,09/04/20,dosen,Wa saja,1,1,1,8,['wa']
8,09/04/20,mahasiswa,baik bu..,1,1,1,8,[]
9,09/04/20,mahasiswa,"Sebelumnya mohon maaf saya belum ada melakukan bimbingan lagi bu. Hal tersebut dikarenakan saya masih bingung dan berusaha mencari serta memahami langkah-langkah algoritma Kernel Extreme Learning Machine yang saya terapkan pada skripsi saya. Berikut beberapa poin revisi pada skripsi saya bu setelah konsultasi terakhir kita bu: Bab 1: - Latar belakang diberikan tambahan alasan menggunakan studi kasus saham PT. Telkom Bab 2: - Tambahan penjelasan bada bagian PER - Perubahan langkah-langkah algoritma KELM Bab 3: - Perubahan teknik analisis data - Perubahan flowchart KELM Bab 4: - Perubahan algoritma KELM - Perubahan flowchart KELM - Tambahan sebagian flowchart (belum selesai) - Tambahan manualisasi - Tambahan perancangan pengujian Ada beberapa poin yang ingin saya tanyakan. Mungkin sekiranya ibu berkenan memberikan masukan. Berikut pertanyaan saya: 1. Untuk pembentukan flowchart, tiap flowchart merepresentasikan satu method atau bagaimana yaa bu? 2. Untuk pengujian fungsi kernel, apakah perlu dijelaskan pada bab 3 tentang formulasi fungsi-fungsi kernel yang akan diuji? 3. Penginstansiasi nilai apakah perlu untuk dimasukkan ke flowchart bu? 4. Untuk method yang memiliki parameter, parameternya apakah dimasukkan ke flowchart sebagai data input? Sekian beberapa pertanyaan dari saya bu. Berikut saya lampirkan softcopy dari dokumen skripsi saya. Terima kasih bu untuk sebelum dan sesudahnya. Wassalamualaikum Wr. Wb.  ",1,1,1,8,"['mohon', 'maaf', 'laku', 'bimbing', 'bingung', 'usaha', 'cari', 'paham', 'langkah', 'algoritma', 'kernel', 'extreme', 'learning', 'machine', 'terap', 'skripsi', 'poin', 'revisi', 'skripsi', 'konsultasi', 'bab', '1', '-', 'latar', 'alas', 'studi', 'saham', 'pt', 'telekomunikasi', 'bab', '2', '-', 'bada', '-', 'ubah', 'langkah', 'algoritma', 'kelm', 'bab', '3', '-', 'ubah', 'teknik', 'analisis', 'data', '-', 'ubah', 'diagram alir', 'kelm', 'bab', '4', '-', 'ubah', 'algoritma', 'kelm', '-', 'ubah', 'diagram alir', 'kelm', '-', 'diagram alir', 'selesai', '-', 'manual', '-', 'ancang', 'uji', 'poin', 'sekira', 'kenan', 'masuk', '1', 'bentuk', 'diagram alir', 'diagram alir', 'representasi', 'method', 'yaa', '2', 'uji', 'fungsi', 'kernel', 'bab', '3', 'formulasi', 'fungsi', 'kernel', 'uji', '3', 'penginstansiasi', 'nilai', 'masuk', 'diagram alir', '4', 'method', 'milik', 'parameter', 'parameter', 'masuk', 'diagram alir', 'data', 'input', 'sekian', 'lampir', 'softcopy', 'dokumen', 'skripsi', 'terima', 'kasih', 'wassalamualaikum', 'wr', 'wb']"
10,09/04/20,mahasiswa,<DOC>,1,1,1,8,['doc']
11,09/04/20,dosen,<DOC>,1,1,1,8,['doc']
12,09/04/20,dosen,template flowchart,1,1,1,8,"['contoh', 'diagram alir']"
13,09/04/20,dosen,mengenai metode silahkan tanya pembimbing 1 ya mbak...saya takut salah. Saya akan mengoreksi penulisan,1,1,1,8,"['kena', 'metode', 'silah', 'bimbing', '1', 'iya', 'mbaksaya', 'takut', 'salah', 'koreksi', 'tulis']"
14,09/04/20,mahasiswa,baik buu terima kasih banyakk,1,1,1,8,"['buu', 'terima', 'kasih', 'banyakk']"
15,05/05/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi terkait P1 skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,-1,2,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'kait', 'p1', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
16,05/05/20,dosen,ok,1,-1,2,8,['oke']
17,05/05/20,mahasiswa,"Baik buu, berikut saya lampirkan softcopy dari dokumen skripsi saya, PPT P1, jurnal tekait, serta screenshoot sebagian program yang telah saya implementasikan. Terima kasih Bu..  ",1,-1,2,8,"['buu', 'lampir', 'softcopy', 'dokumen', 'skripsi', 'power point', 'p1', 'jurnal', 'tekait', 'screenshoot', 'program', 'implementasi', 'terima', 'kasih']"
18,05/05/20,mahasiswa,<DOC>,1,-1,2,8,['doc']
19,05/05/20,mahasiswa,"saya kirim file dengan format rar yaa bu, mungkin ibu ada masukan.. ",1,-1,2,8,"['kirim', 'dokumen', 'format', 'rar', 'yaa', 'masuk']"
20,06/05/20,dosen,mengenai laporannya sudah sesuai tinggal melanjutkan ke bab selanjutnya,1,1,3,8,"['kena', 'lapor', 'sesuai', 'tinggal', 'bab']"
21,06/05/20,dosen,untuk penilaian P1...saya blm bisa memasukkan nilai krn hr pembimbing 1 terlebih dahulu,1,1,3,8,"['nilai', 'p1saya', 'masuk', 'nilai', 'bimbing', '1']"
22,06/05/20,mahasiswa,"baik buu, nanti akan saya kabari lebih lanjut. terimakasih buu.. ",1,1,3,8,"['buu', 'kabar', 'terima kasih', 'buu']"
23,22/05/20,mahasiswa,"Assalamualaikum Wr. Wb Selamat siang bu [DOSEN], mohon maaf mengganggu waktunya. Saya bermaksud ingin memberikan video presentasi P1 saya bu. Untuk video presentasinya sudah saya upload di GDrive bersama dengan dokumen P1 saya, berikut link-nya bu https://drive.google.com/drive/folders/1IiHH98bnrVlnA47_uDWLUPWR_lUSjJ7o?usp=sharing Terimakasih bu untuk sebelum dan sesudahnya Wassalamualaikum Wr. Wb ",1,-1,4,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'dosen', 'mohon', 'maaf', 'ganggu', 'maksud', 'video', 'presentasi', 'p1', 'video', 'presentasi', 'unggah', 'gdrive', 'dokumen', 'p1', 'link-nya', 'url', 'terima kasih', 'wassalamualaikum', 'wr', 'wb']"
24,24/05/20,mahasiswa,"Assalamualaikum Wr. Wb Minal ‘aidin wal faizin, mohon maaf lahir dan bathin yaa bu Selamat hari raya idul fitri bu.. ",1,1,5,8,"['assalamualaikum', 'wr', 'wb', 'mal', 'aidin', 'wal', 'faizin', 'mohon', 'maaf', 'lahir', 'bathin', 'yaa', 'selamat', 'raya', 'idul', 'fitri']"
25,24/05/20,dosen,Mohon maaf lahir dan batin jg ya...,1,1,5,8,"['mohon', 'maaf', 'lahir', 'batin', 'iya']"
26,24/05/20,mahasiswa,iyaa buu,1,1,5,8,"['iyaa', 'buu']"
27,28/05/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi progress skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,1,6,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'progres', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
28,28/05/20,dosen,Waalaikumsalam..... Silahkan dikirim saja,1,1,6,8,"['waalaikumsalam', 'silah', 'kirim']"
29,28/05/20,dosen,Tp saya koreksinya senin dpn ya,1,1,6,8,"['koreksi', 'senin', 'dpn', 'iya']"
30,28/05/20,dosen,Saya lagi koreksi nilai2 matkul hrs setor nilai,1,1,6,8,"['koreksi', 'nilai2', 'matkul', 'setor', 'nilai']"
31,28/05/20,mahasiswa,"baik buu tidak apa-apa, ini saya kirim dokumen skripsi dan hasil screenshoot programnya yaa bu  ",1,1,6,8,"['buu', 'kirim', 'dokumen', 'skripsi', 'hasil', 'screenshoot', 'program', 'yaa']"
32,28/05/20,mahasiswa,<DOC>,1,1,6,8,['doc']
33,28/05/20,mahasiswa,<DOC>,1,1,6,8,['doc']
34,28/05/20,mahasiswa,terimakasih buu,1,1,6,8,"['terima kasih', 'buu']"
35,10/06/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat pagi Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi progress skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,1,7,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'pagi', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'progres', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
36,10/06/20,dosen,waalaikumsalam,1,1,7,8,['waalaikumsalam']
37,10/06/20,dosen,ok,1,1,7,8,['oke']
38,10/06/20,mahasiswa,"baik buu, berikut saya lampirkan dokumen skripsi terakhir saya beserta screenshoot programnya  ",1,1,7,8,"['buu', 'lampir', 'dokumen', 'skripsi', 'screenshoot', 'program']"
39,10/06/20,mahasiswa,<DOC>,1,1,7,8,['doc']
40,10/06/20,mahasiswa,<DOC>,1,1,7,8,['doc']
41,10/06/20,mahasiswa,terima kasih buu..,1,1,7,8,"['terima', 'kasih', 'buu']"
42,10/06/20,dosen,Untuk yg bab 5 penulisan kode program labelnya seharusnya kode program saja bukan Gambar,1,1,7,8,"['bab', '5', 'tulis', 'kode', 'program', 'label', 'kode', 'program', 'gambar']"
43,10/06/20,dosen,Jd mis Kode Program 5.1 Normalisasi Data,1,1,7,8,"['mis', 'kode', 'program', '5', '1', 'normalisasi', 'data']"
44,10/06/20,dosen,Jd labelnya dipisah dr gambar,1,1,7,8,"['label', 'pisah', 'gambar']"
45,10/06/20,dosen,sehingga nanti ada daftar kode program,1,1,7,8,"['daftar', 'kode', 'program']"
46,10/06/20,dosen,yg lainnya sudah sesuai,1,1,7,8,['sesuai']
47,10/06/20,mahasiswa,"baik buu, segera saya perbaiki ",1,1,7,8,['buu']
48,10/06/20,mahasiswa,terimakasih bu [DOSEN]..,1,1,7,8,"['terima kasih', 'dosen']"
49,25/06/20,mahasiswa,"Assalamualaikum Wr. Wb. Selamat siang Bu, mohon maaf mengganggu waktunya. Saya ingin bertanya bu, kira-kira apakah ibu ada waktu untuk konsultasi progress skripsi saya untuk hari ini? Terima kasih bu untuk sebelum dan sesudahnya.. Wassalamualaikum ",1,-1,8,8,"['assalamualaikum', 'wr', 'wb', 'selamat', 'siang', 'mohon', 'maaf', 'ganggu', 'konsultasi', 'progres', 'skripsi', 'terima', 'kasih', 'wassalamualaikum']"
50,25/06/20,dosen,ok,1,-1,8,8,['oke']
51,25/06/20,mahasiswa,"baik bu, berikut saya lampirkan dokumen skripsi terakhir saya beserta screenshoot kode programnya. saya kirim dengan format rar ya buu  ",1,-1,8,8,"['lampir', 'dokumen', 'skripsi', 'screenshoot', 'kode', 'program', 'kirim', 'format', 'rar', 'iya', 'buu']"
52,25/06/20,mahasiswa,<DOC>,1,-1,8,8,['doc']
53,25/06/20,mahasiswa,terima kasih bu..,1,-1,8,8,"['terima', 'kasih']"
54,30/06/20,mahasiswa,"Assalamualaikum bu, selamat sore. Mohon maaf bu saya ingin menanyakan revisi untuk dokumen skripsi saya yg terakhir apakah ada yang kurang buu? Terima kasih bu sebelumnya ",1,-1,9,8,"['assalamualaikum', 'selamat', 'sore', 'mohon', 'maaf', 'revisi', 'dokumen', 'skripsi', 'buu', 'terima', 'kasih']"
